transaction_id,amount,device,payment_method,hour,is_returning_user,checkout_started,location,payment_success
22250,499.09,Mobile,UPI,18,0,0,Metro,0
22251,1342.03,Desktop,Card,0,0,1,Urban,1
22252,257.89,Tablet,NetBanking,0,0,1,Rural,1
22253,148.1,Tablet,NetBanking,11,0,1,Urban,1
22254,692.75,Tablet,UPI,5,0,1,Urban,1
22255,959.06,Mobile,NetBanking,13,0,1,Metro,1
22256,1205.23,Desktop,UPI,5,1,1,Semi-Urban,0
22257,593.04,Mobile,Wallet,20,0,1,Semi-Urban,1
22258,3920.39,Desktop,Card,8,0,0,Metro,0
22259,245.88,Mobile,UPI,7,0,1,Metro,1
22260,351.33,Desktop,Wallet,15,0,1,Semi-Urban,1
22261,1784.04,Mobile,UPI,18,0,1,Rural,1
22262,343.21,Desktop,UPI,7,0,1,Metro,1
22263,330.19,Mobile,Card,8,1,1,Rural,1
22264,1240.61,Tablet,UPI,16,0,1,Metro,0
22265,382.4,Mobile,NetBanking,10,0,1,Metro,1
22266,959.98,Mobile,Card,1,0,1,Urban,1
22267,544.65,Desktop,UPI,14,0,0,Metro,0
22268,463.28,Desktop,UPI,14,1,1,Semi-Urban,1
22269,133.98,Tablet,Wallet,17,1,1,Metro,1
22270,1260.88,Mobile,Card,10,1,1,Urban,1
22271,315.07,Mobile,NetBanking,14,0,1,Metro,0
22272,926.82,Tablet,UPI,20,0,1,Rural,1
22273,657.14,Tablet,NetBanking,2,0,1,Urban,1
22274,892.02,Mobile,UPI,7,0,1,Metro,1
22275,944.19,Mobile,NetBanking,12,1,1,Urban,0
22276,1330.92,Desktop,Wallet,15,0,1,Semi-Urban,0
22277,529.66,Tablet,UPI,5,0,1,Metro,1
22278,3799.77,Mobile,UPI,10,1,1,Urban,1
22279,172.88,Desktop,NetBanking,12,0,1,Semi-Urban,1
22280,874.29,Mobile,NetBanking,22,0,1,Semi-Urban,1
22281,2530.65,Mobile,NetBanking,15,1,1,Urban,1
22282,1766.53,Mobile,NetBanking,20,1,1,Metro,1
22283,413.71,Mobile,UPI,14,1,0,Urban,0
22284,488.7,Mobile,Wallet,19,0,1,Semi-Urban,1
22285,400.7,Mobile,NetBanking,12,0,1,Metro,0
22286,1996.65,Tablet,UPI,20,1,1,Metro,1
22287,523.26,Mobile,UPI,8,0,1,Metro,1
22288,1415.34,Mobile,Wallet,1,0,1,Urban,0
22289,1428.39,Mobile,UPI,5,0,1,Urban,0
22290,11712.28,Desktop,Card,13,0,1,Urban,1
22291,1500.05,Desktop,Card,0,0,0,Metro,0
22292,487.29,Mobile,Card,12,1,1,Semi-Urban,1
22293,254.64,Mobile,Card,2,0,1,Urban,0
22294,832.26,Mobile,UPI,17,0,1,Rural,0
22295,973.52,Desktop,Card,7,0,1,Metro,1
22296,120.22,Mobile,Card,10,0,1,Metro,1
22297,537.08,Mobile,UPI,22,0,1,Semi-Urban,1
22298,1476.39,Mobile,UPI,11,1,0,Urban,0
22299,643.96,Mobile,Card,5,1,1,Semi-Urban,1
22300,2888.88,Desktop,NetBanking,17,1,1,Metro,1
22301,230.82,Mobile,Card,13,1,1,Urban,1
22302,2157.88,Tablet,UPI,14,0,1,Semi-Urban,1
22303,2735.01,Mobile,UPI,16,0,1,Urban,1
22304,2854.06,Mobile,UPI,4,0,0,Semi-Urban,0
22305,229.1,Mobile,UPI,11,0,1,Metro,1
22306,1502.0,Mobile,UPI,5,1,1,Metro,0
22307,561.86,Desktop,UPI,20,1,1,Urban,1
22308,268.77,Mobile,Wallet,7,0,1,Rural,1
22309,724.97,Mobile,UPI,17,0,1,Urban,0
22310,443.64,Mobile,UPI,12,1,1,Metro,1
22311,2753.84,Mobile,Card,1,0,1,Metro,0
22312,1831.82,Mobile,Card,4,1,1,Rural,1
22313,346.39,Mobile,NetBanking,9,1,1,Urban,1
22314,531.54,Desktop,UPI,2,0,1,Metro,1
22315,749.42,Desktop,Card,17,0,1,Rural,1
22316,1020.04,Desktop,UPI,19,0,1,Metro,1
22317,3000.03,Desktop,Card,20,0,1,Urban,1
22318,2188.09,Mobile,Card,15,1,1,Rural,1
22319,1154.46,Mobile,NetBanking,20,1,1,Urban,1
22320,845.01,Desktop,UPI,22,0,1,Urban,1
22321,186.17,Mobile,UPI,2,0,1,Urban,0
22322,3991.8,Desktop,Wallet,14,1,1,Urban,1
22323,701.28,Desktop,Card,16,0,1,Urban,1
22324,5191.82,Desktop,UPI,12,0,1,Semi-Urban,1
22325,1334.23,Mobile,Card,14,1,1,Urban,1
22326,8310.58,Desktop,UPI,1,1,1,Metro,1
22327,2010.87,Mobile,UPI,20,0,1,Metro,0
22328,261.9,Mobile,Card,1,0,1,Urban,1
22329,593.23,Desktop,NetBanking,14,1,1,Metro,0
22330,925.99,Mobile,Card,10,0,1,Metro,1
22331,457.7,Mobile,UPI,15,1,1,Semi-Urban,1
22332,752.15,Mobile,Card,7,1,1,Urban,1
22333,279.52,Mobile,Wallet,18,0,1,Metro,1
22334,1102.93,Desktop,NetBanking,12,1,1,Metro,1
22335,1390.49,Desktop,UPI,10,0,0,Metro,0
22336,401.77,Desktop,UPI,2,1,1,Metro,0
22337,7633.14,Desktop,Card,3,0,1,Semi-Urban,0
22338,1168.54,Mobile,UPI,16,1,1,Metro,1
22339,484.57,Desktop,UPI,5,0,1,Urban,0
22340,214.96,Mobile,UPI,20,0,1,Urban,1
22341,1164.38,Mobile,Card,14,0,1,Semi-Urban,1
22342,845.15,Desktop,Wallet,9,1,1,Urban,0
22343,2399.56,Mobile,Wallet,12,0,1,Rural,1
22344,950.16,Mobile,NetBanking,11,1,1,Metro,1
22345,332.38,Mobile,Card,23,0,1,Urban,1
22346,5829.69,Mobile,UPI,10,0,1,Metro,1
22347,1695.32,Desktop,UPI,12,1,1,Metro,0
22348,850.56,Desktop,UPI,11,0,1,Metro,1
22349,1292.89,Mobile,UPI,0,0,1,Urban,0
22350,1761.71,Desktop,Card,6,0,1,Urban,0
22351,262.73,Desktop,UPI,3,1,1,Metro,1
22352,1283.95,Mobile,UPI,23,0,1,Metro,1
22353,699.16,Desktop,Wallet,15,0,1,Urban,1
22354,1821.29,Mobile,Card,23,1,1,Metro,0
22355,523.12,Desktop,Card,8,1,1,Urban,1
22356,599.02,Tablet,Card,3,1,1,Urban,0
22357,5784.12,Mobile,Wallet,11,1,1,Urban,0
22358,3755.26,Desktop,UPI,12,0,1,Metro,1
22359,40.63,Mobile,Wallet,10,0,1,Urban,1
22360,3486.88,Desktop,Card,23,0,1,Semi-Urban,1
22361,1018.77,Desktop,Wallet,2,1,1,Rural,1
22362,540.13,Mobile,Card,8,1,1,Urban,1
22363,400.54,Mobile,UPI,21,0,1,Urban,1
22364,424.49,Tablet,NetBanking,9,0,1,Urban,1
22365,555.61,Tablet,UPI,9,0,1,Urban,1
22366,355.27,Tablet,NetBanking,0,1,1,Urban,1
22367,282.99,Tablet,UPI,18,0,1,Rural,1
22368,387.46,Mobile,UPI,13,0,1,Semi-Urban,0
22369,1515.34,Tablet,UPI,12,0,1,Metro,1
22370,1152.96,Desktop,UPI,17,0,1,Urban,0
22371,1911.91,Mobile,NetBanking,7,1,0,Urban,0
22372,1026.21,Desktop,Card,6,1,1,Metro,1
22373,296.88,Desktop,Card,10,0,1,Semi-Urban,1
22374,1798.02,Mobile,UPI,9,0,1,Metro,1
22375,401.54,Desktop,UPI,8,0,1,Urban,0
22376,2093.55,Mobile,Wallet,15,0,1,Urban,0
22377,341.75,Desktop,UPI,4,0,0,Metro,1
22378,551.43,Desktop,NetBanking,2,0,1,Urban,1
22379,764.03,Tablet,Card,3,1,1,Metro,1
22380,2152.54,Mobile,NetBanking,16,0,1,Metro,1
22381,1307.66,Desktop,Card,16,1,1,Urban,1
22382,1118.79,Mobile,UPI,0,0,0,Semi-Urban,1
22383,7227.65,Desktop,Card,2,0,1,Semi-Urban,1
22384,174.69,Desktop,Card,19,0,1,Urban,1
22385,388.24,Mobile,UPI,7,0,1,Metro,1
22386,371.97,Mobile,Card,5,0,1,Metro,0
22387,186.67,Desktop,UPI,9,0,1,Urban,1
22388,534.05,Mobile,Card,5,1,1,Urban,0
22389,2181.5,Mobile,Card,4,0,1,Rural,1
22390,606.89,Tablet,NetBanking,21,1,1,Semi-Urban,1
22391,786.03,Desktop,Card,10,0,1,Metro,0
22392,195.87,Mobile,Card,7,0,1,Rural,1
22393,494.46,Desktop,Card,9,0,1,Semi-Urban,1
22394,691.11,Mobile,UPI,23,0,1,Metro,0
22395,2084.74,Desktop,UPI,16,0,1,Urban,1
22396,205.43,Desktop,UPI,2,0,1,Semi-Urban,0
22397,695.75,Mobile,UPI,10,0,1,Metro,0
22398,3251.33,Mobile,NetBanking,1,1,1,Metro,1
22399,702.69,Mobile,NetBanking,19,1,1,Urban,0
22400,132.22,Tablet,Wallet,15,0,1,Urban,0
22401,3940.94,Mobile,Card,7,1,1,Rural,0
22402,2286.77,Mobile,Card,21,1,1,Semi-Urban,0
22403,2615.99,Mobile,Wallet,11,0,1,Semi-Urban,1
22404,191.75,Mobile,Wallet,14,1,1,Semi-Urban,1
22405,4976.37,Desktop,Card,12,0,1,Semi-Urban,0
22406,506.09,Tablet,NetBanking,12,1,1,Metro,1
22407,658.89,Mobile,UPI,3,1,1,Metro,1
22408,543.06,Mobile,Card,5,0,0,Urban,0
22409,2826.9,Mobile,UPI,19,0,1,Rural,1
22410,916.17,Mobile,NetBanking,16,0,1,Rural,1
22411,1775.33,Mobile,NetBanking,4,0,1,Rural,1
22412,1183.11,Desktop,UPI,1,1,1,Metro,1
22413,997.21,Desktop,Card,9,0,1,Urban,0
22414,425.48,Mobile,UPI,13,0,1,Urban,1
22415,6715.28,Mobile,NetBanking,13,1,1,Urban,1
22416,253.82,Mobile,UPI,14,1,1,Urban,1
22417,1656.16,Desktop,Wallet,10,0,1,Metro,0
22418,1598.24,Desktop,Card,6,0,1,Metro,1
22419,3478.5,Desktop,UPI,12,0,0,Semi-Urban,0
22420,4394.42,Desktop,UPI,4,0,0,Metro,0
22421,955.86,Tablet,UPI,4,1,1,Metro,0
22422,1863.84,Desktop,Card,1,0,1,Metro,1
22423,6405.25,Mobile,NetBanking,14,1,1,Semi-Urban,1
22424,1027.44,Desktop,Card,21,0,1,Semi-Urban,0
22425,377.5,Mobile,UPI,0,1,1,Semi-Urban,1
22426,746.6,Desktop,Card,3,0,1,Rural,0
22427,297.48,Tablet,NetBanking,7,1,0,Metro,0
22428,1590.52,Desktop,NetBanking,15,0,1,Metro,1
22429,3179.43,Desktop,Card,16,1,1,Semi-Urban,1
22430,971.61,Mobile,UPI,4,1,1,Urban,0
22431,216.81,Mobile,Wallet,12,0,1,Metro,1
22432,3046.2,Mobile,NetBanking,5,1,1,Metro,1
22433,185.62,Mobile,NetBanking,7,0,1,Metro,0
22434,233.7,Desktop,NetBanking,18,1,1,Urban,1
22435,917.51,Mobile,Card,18,0,1,Rural,0
22436,1410.62,Desktop,Card,13,0,1,Metro,1
22437,1672.79,Desktop,UPI,8,1,1,Rural,1
22438,1026.45,Mobile,NetBanking,3,1,1,Metro,1
22439,6374.39,Desktop,Card,5,0,1,Urban,1
22440,1170.48,Desktop,Wallet,17,0,1,Semi-Urban,0
22441,3086.11,Mobile,UPI,5,0,1,Rural,1
22442,2408.97,Desktop,NetBanking,3,1,1,Urban,1
22443,301.0,Desktop,UPI,23,1,1,Metro,1
22444,925.44,Mobile,Card,9,1,1,Urban,1
22445,9166.59,Desktop,UPI,9,0,1,Metro,0
22446,662.25,Desktop,Card,19,0,1,Metro,0
22447,558.57,Mobile,Card,23,0,1,Urban,1
22448,1300.59,Desktop,UPI,15,1,1,Semi-Urban,0
22449,686.41,Mobile,UPI,21,1,1,Rural,1
22450,495.86,Mobile,UPI,2,0,1,Urban,0
22451,676.35,Mobile,UPI,12,0,1,Rural,1
22452,4591.72,Desktop,Card,2,0,1,Urban,1
22453,956.6,Mobile,UPI,9,0,1,Semi-Urban,0
22454,290.59,Mobile,UPI,14,0,1,Urban,1
22455,241.83,Mobile,Card,17,0,1,Metro,1
22456,9964.71,Desktop,NetBanking,6,1,1,Metro,0
22457,877.14,Desktop,Card,16,0,1,Rural,1
22458,1693.54,Mobile,NetBanking,1,0,1,Urban,1
22459,507.06,Mobile,UPI,14,1,1,Metro,1
22460,1511.69,Desktop,UPI,11,0,1,Metro,1
22461,4718.89,Mobile,Wallet,7,0,1,Urban,1
22462,571.2,Mobile,Card,2,1,1,Metro,1
22463,1734.69,Tablet,UPI,9,0,1,Urban,0
22464,268.88,Desktop,UPI,1,1,1,Metro,1
22465,8290.5,Mobile,Card,10,0,1,Metro,1
22466,1434.45,Desktop,NetBanking,14,1,1,Metro,0
22467,725.75,Mobile,Card,5,0,1,Urban,1
22468,814.13,Mobile,UPI,7,1,1,Urban,1
22469,658.5,Mobile,NetBanking,18,0,1,Metro,0
22470,693.04,Mobile,UPI,12,0,0,Metro,1
22471,94.87,Desktop,NetBanking,13,1,1,Metro,1
22472,994.3,Desktop,NetBanking,11,1,0,Urban,0
22473,953.48,Mobile,UPI,13,1,0,Metro,0
22474,1787.66,Mobile,UPI,17,0,1,Urban,1
22475,649.92,Desktop,Card,22,0,1,Semi-Urban,1
22476,507.23,Mobile,UPI,14,0,1,Metro,0
22477,1088.14,Mobile,NetBanking,3,0,1,Semi-Urban,1
22478,218.68,Tablet,UPI,21,1,1,Semi-Urban,1
22479,1265.75,Desktop,Wallet,13,1,1,Semi-Urban,1
22480,170.41,Mobile,Card,14,0,1,Metro,1
22481,3363.77,Mobile,Card,21,1,1,Semi-Urban,0
22482,2173.88,Mobile,NetBanking,20,1,1,Rural,0
22483,434.33,Mobile,Card,14,0,1,Metro,1
22484,2124.17,Mobile,UPI,7,0,1,Urban,1
22485,1226.0,Mobile,UPI,22,0,1,Semi-Urban,0
22486,399.81,Desktop,Card,6,1,1,Urban,1
22487,145.06,Mobile,Card,0,1,1,Urban,1
22488,1504.83,Desktop,Card,20,0,1,Urban,1
22489,495.57,Mobile,UPI,7,0,1,Semi-Urban,0
22490,3277.94,Mobile,UPI,20,1,1,Semi-Urban,1
22491,1112.13,Mobile,UPI,7,1,1,Metro,1
22492,544.8,Desktop,NetBanking,4,1,1,Urban,0
22493,6619.92,Tablet,Card,3,0,1,Semi-Urban,1
22494,1951.68,Mobile,UPI,7,0,1,Urban,1
22495,28.36,Mobile,UPI,21,1,1,Rural,0
22496,674.25,Mobile,UPI,12,0,1,Metro,1
22497,274.76,Mobile,UPI,0,0,1,Metro,1
22498,492.85,Tablet,Card,5,0,1,Metro,1
22499,948.87,Tablet,UPI,17,0,1,Semi-Urban,1
22500,1562.51,Mobile,Wallet,23,0,1,Semi-Urban,1
22501,1424.2,Desktop,Card,18,1,1,Urban,1
22502,3222.37,Mobile,Wallet,16,0,0,Rural,0
22503,2072.68,Desktop,UPI,8,0,1,Urban,1
22504,1948.37,Desktop,UPI,11,0,1,Urban,1
22505,1341.43,Mobile,NetBanking,22,1,1,Metro,1
22506,3971.1,Mobile,Card,21,0,1,Metro,1
22507,799.29,Mobile,Card,14,1,1,Semi-Urban,1
22508,820.32,Mobile,Card,6,0,1,Urban,0
22509,163.11,Mobile,UPI,11,0,1,Semi-Urban,0
22510,3153.17,Desktop,UPI,14,0,1,Rural,1
22511,1015.44,Mobile,UPI,2,1,1,Urban,1
22512,20611.53,Mobile,UPI,20,0,1,Urban,1
22513,731.04,Mobile,Card,14,0,1,Rural,1
22514,1198.2,Tablet,UPI,13,1,1,Metro,1
22515,1894.11,Mobile,Card,18,0,1,Semi-Urban,1
22516,364.34,Desktop,Card,10,1,1,Semi-Urban,1
22517,1569.56,Desktop,Card,21,1,1,Semi-Urban,1
22518,1135.31,Desktop,NetBanking,2,0,1,Metro,1
22519,809.42,Mobile,Card,22,0,1,Metro,1
22520,3542.56,Mobile,UPI,4,0,1,Metro,0
22521,444.19,Desktop,UPI,12,0,1,Metro,1
22522,1443.61,Tablet,UPI,22,1,0,Urban,1
22523,4696.93,Tablet,Card,12,1,1,Urban,0
22524,540.98,Mobile,Card,14,0,1,Semi-Urban,1
22525,814.94,Mobile,UPI,20,0,1,Semi-Urban,1
22526,11444.96,Mobile,NetBanking,2,0,1,Metro,0
22527,1762.33,Desktop,UPI,4,0,1,Urban,1
22528,661.03,Mobile,UPI,14,0,1,Rural,1
22529,2447.02,Mobile,UPI,16,1,1,Semi-Urban,1
22530,621.36,Mobile,UPI,11,0,1,Semi-Urban,1
22531,229.31,Desktop,Wallet,0,1,1,Metro,1
22532,4325.85,Mobile,Card,1,0,1,Semi-Urban,0
22533,363.92,Desktop,Wallet,16,0,1,Urban,1
22534,12729.95,Mobile,Card,13,1,1,Metro,1
22535,672.28,Mobile,NetBanking,6,1,1,Metro,1
22536,9258.2,Mobile,Card,15,0,1,Semi-Urban,0
22537,279.03,Desktop,Card,11,0,1,Metro,1
22538,3057.93,Mobile,Wallet,17,0,1,Urban,1
22539,1807.55,Desktop,NetBanking,19,1,1,Semi-Urban,1
22540,2534.49,Tablet,UPI,20,0,1,Urban,1
22541,2887.14,Mobile,Card,2,1,1,Urban,1
22542,666.64,Desktop,UPI,4,1,1,Urban,1
22543,296.24,Desktop,UPI,14,0,1,Urban,1
22544,1042.19,Mobile,NetBanking,11,1,1,Urban,0
22545,1370.64,Mobile,NetBanking,9,0,1,Urban,1
22546,684.14,Tablet,UPI,1,0,1,Metro,1
22547,1447.44,Mobile,Wallet,22,1,1,Urban,0
22548,1524.81,Mobile,Card,8,0,0,Urban,1
22549,441.41,Desktop,UPI,14,0,1,Urban,0
22550,1627.78,Mobile,UPI,15,0,1,Urban,0
22551,839.48,Mobile,UPI,10,1,1,Semi-Urban,0
22552,544.58,Tablet,NetBanking,20,0,1,Semi-Urban,1
22553,2409.98,Mobile,Card,14,1,1,Urban,0
22554,504.22,Mobile,UPI,10,0,1,Metro,1
22555,694.6,Mobile,Card,8,1,1,Urban,1
22556,1178.56,Mobile,Wallet,6,0,1,Semi-Urban,0
22557,4334.28,Tablet,UPI,15,0,1,Semi-Urban,1
22558,1329.8,Tablet,Card,3,1,1,Urban,1
22559,1859.92,Desktop,UPI,20,1,1,Semi-Urban,0
22560,814.32,Desktop,NetBanking,22,0,1,Semi-Urban,1
22561,1013.85,Desktop,Card,5,0,1,Metro,1
22562,1044.32,Desktop,UPI,21,0,0,Semi-Urban,1
22563,1470.42,Desktop,NetBanking,13,0,1,Semi-Urban,0
22564,815.69,Mobile,UPI,23,1,1,Metro,1
22565,4188.09,Mobile,UPI,10,1,1,Metro,0
22566,755.09,Mobile,UPI,10,0,1,Metro,1
22567,198.89,Mobile,NetBanking,14,1,0,Urban,0
22568,17031.1,Tablet,UPI,11,0,1,Urban,0
22569,790.47,Desktop,UPI,3,1,1,Urban,1
22570,4077.22,Mobile,NetBanking,7,0,1,Metro,1
22571,4468.42,Mobile,Wallet,20,0,1,Metro,1
22572,2822.04,Tablet,UPI,15,0,1,Metro,1
22573,899.62,Desktop,Card,11,1,1,Rural,1
22574,1460.72,Mobile,Card,2,0,1,Rural,1
22575,306.58,Mobile,NetBanking,6,1,1,Urban,1
22576,8023.64,Mobile,Card,18,0,0,Urban,0
22577,467.87,Desktop,UPI,0,0,1,Semi-Urban,1
22578,850.73,Desktop,Wallet,22,1,1,Metro,0
22579,1210.74,Mobile,Card,19,0,1,Metro,1
22580,984.92,Mobile,Card,18,1,1,Metro,1
22581,568.57,Mobile,UPI,11,0,1,Metro,1
22582,4421.96,Desktop,NetBanking,15,1,0,Metro,0
22583,2836.37,Tablet,Wallet,3,0,1,Metro,1
22584,1513.3,Desktop,UPI,11,0,1,Urban,1
22585,735.42,Desktop,UPI,13,1,0,Semi-Urban,1
22586,3178.85,Desktop,UPI,3,0,1,Semi-Urban,1
22587,689.2,Mobile,Card,5,0,1,Rural,1
22588,5273.2,Mobile,UPI,21,1,1,Metro,1
22589,1225.64,Mobile,UPI,2,0,1,Metro,0
22590,3751.01,Mobile,Card,5,1,1,Urban,1
22591,978.66,Tablet,Card,0,0,1,Metro,1
22592,1177.95,Tablet,Card,18,1,1,Urban,1
22593,3734.69,Mobile,Card,9,1,1,Metro,1
22594,9837.19,Mobile,UPI,22,1,1,Urban,1
22595,5220.6,Mobile,Card,3,1,1,Metro,1
22596,2636.31,Desktop,NetBanking,5,1,0,Semi-Urban,0
22597,1976.9,Mobile,Card,6,0,1,Urban,0
22598,660.54,Mobile,Wallet,7,1,1,Semi-Urban,1
22599,1473.26,Desktop,Wallet,5,1,1,Urban,1
22600,440.08,Tablet,Card,5,1,0,Urban,0
22601,1596.84,Mobile,UPI,4,1,1,Semi-Urban,1
22602,1702.84,Mobile,NetBanking,20,1,1,Metro,1
22603,154.34,Mobile,UPI,18,0,0,Semi-Urban,0
22604,1139.95,Desktop,NetBanking,19,1,1,Urban,1
22605,1660.5,Mobile,UPI,9,0,1,Urban,1
22606,1008.57,Mobile,NetBanking,2,1,1,Metro,0
22607,1568.77,Desktop,UPI,23,0,1,Metro,1
22608,286.65,Mobile,Card,11,0,1,Urban,1
22609,504.79,Mobile,NetBanking,11,1,1,Urban,1
22610,3086.95,Tablet,UPI,3,1,1,Semi-Urban,0
22611,1097.26,Desktop,UPI,14,0,0,Urban,1
22612,1540.53,Desktop,Card,7,1,0,Metro,0
22613,634.91,Mobile,Card,1,0,1,Metro,0
22614,1118.22,Desktop,UPI,12,0,1,Metro,1
22615,109.73,Mobile,Card,8,1,1,Metro,1
22616,2555.52,Mobile,Card,4,1,1,Semi-Urban,1
22617,6687.08,Mobile,NetBanking,4,0,1,Urban,0
22618,378.03,Tablet,Card,21,0,1,Metro,1
22619,428.23,Tablet,Card,16,1,1,Rural,1
22620,1704.25,Desktop,NetBanking,12,0,1,Semi-Urban,1
22621,4788.05,Tablet,Card,13,0,1,Semi-Urban,1
22622,1094.34,Mobile,Card,11,0,1,Urban,1
22623,320.76,Mobile,UPI,10,0,1,Semi-Urban,0
22624,890.14,Mobile,UPI,0,0,1,Urban,1
22625,391.53,Mobile,UPI,3,0,1,Semi-Urban,1
22626,561.8,Desktop,NetBanking,6,0,1,Metro,1
22627,809.13,Mobile,UPI,20,1,1,Metro,0
22628,432.97,Mobile,Wallet,16,1,1,Urban,0
22629,503.76,Desktop,Card,5,0,1,Metro,1
22630,1181.49,Mobile,UPI,10,1,1,Rural,1
22631,1359.72,Mobile,NetBanking,12,0,1,Semi-Urban,0
22632,264.02,Mobile,NetBanking,20,0,0,Urban,0
22633,1630.08,Desktop,UPI,23,0,1,Metro,1
22634,748.5,Tablet,UPI,15,1,0,Urban,1
22635,2253.55,Desktop,NetBanking,15,1,1,Metro,1
22636,2393.47,Mobile,Card,13,1,1,Urban,1
22637,636.17,Mobile,Card,8,0,0,Metro,0
22638,2026.67,Mobile,NetBanking,20,1,1,Urban,1
22639,474.87,Mobile,UPI,23,0,1,Metro,1
22640,4120.63,Desktop,NetBanking,10,1,1,Semi-Urban,1
22641,493.17,Mobile,Wallet,19,1,1,Metro,1
22642,1560.48,Mobile,UPI,23,0,0,Semi-Urban,0
22643,909.04,Mobile,Card,0,1,1,Urban,1
22644,396.67,Mobile,UPI,3,0,1,Semi-Urban,1
22645,2699.75,Mobile,Card,14,0,0,Urban,1
22646,593.4,Mobile,Card,2,0,1,Urban,1
22647,200.32,Desktop,Card,11,1,1,Urban,0
22648,61.44,Mobile,Card,4,1,0,Rural,0
22649,457.12,Mobile,Card,4,1,1,Urban,1
22650,4341.21,Mobile,Card,13,0,1,Urban,1
22651,3857.36,Desktop,Card,12,1,1,Semi-Urban,1
22652,534.54,Desktop,UPI,19,0,0,Semi-Urban,0
22653,754.12,Mobile,UPI,17,1,1,Semi-Urban,1
22654,688.89,Mobile,Card,17,1,1,Metro,1
22655,289.04,Desktop,Card,13,1,1,Urban,1
22656,424.61,Mobile,UPI,23,0,1,Rural,0
22657,2925.29,Mobile,Card,8,1,1,Metro,1
22658,1815.09,Mobile,Wallet,21,0,0,Urban,0
22659,1440.99,Tablet,Card,2,0,1,Metro,1
22660,288.55,Mobile,Card,20,0,1,Semi-Urban,0
22661,1212.82,Mobile,Card,20,0,1,Urban,1
22662,109.53,Desktop,Card,9,0,1,Semi-Urban,1
22663,2547.33,Mobile,UPI,15,0,1,Semi-Urban,1
22664,1420.23,Mobile,UPI,19,0,1,Semi-Urban,0
22665,285.65,Tablet,NetBanking,21,0,1,Urban,1
22666,5521.61,Mobile,UPI,9,1,1,Urban,1
22667,181.97,Tablet,UPI,9,0,1,Urban,1
22668,1863.68,Desktop,UPI,10,1,0,Urban,0
22669,1910.6,Tablet,Card,0,0,1,Metro,1
22670,317.45,Mobile,UPI,16,0,1,Semi-Urban,1
22671,1055.9,Mobile,UPI,8,0,1,Urban,1
22672,213.4,Mobile,UPI,15,0,1,Rural,1
22673,63.66,Mobile,UPI,5,0,1,Urban,0
22674,376.95,Mobile,Card,8,1,1,Metro,0
22675,591.92,Mobile,Card,3,1,1,Metro,1
22676,2088.61,Mobile,Card,21,0,1,Urban,0
22677,1173.1,Mobile,NetBanking,23,0,1,Metro,1
22678,1204.17,Tablet,UPI,11,0,1,Rural,1
22679,397.65,Desktop,Card,11,0,1,Metro,1
22680,645.48,Mobile,Card,11,0,1,Urban,0
22681,432.71,Desktop,Card,16,1,1,Metro,1
22682,322.15,Mobile,Card,23,1,1,Semi-Urban,1
22683,605.65,Mobile,Card,2,1,0,Metro,0
22684,1181.47,Mobile,Card,23,0,1,Semi-Urban,1
22685,618.54,Tablet,Wallet,1,1,1,Rural,1
22686,793.53,Desktop,UPI,9,1,1,Urban,1
22687,2197.15,Mobile,UPI,11,0,1,Urban,1
22688,664.64,Mobile,UPI,1,0,1,Urban,1
22689,288.89,Desktop,Card,6,1,0,Urban,0
22690,1926.49,Mobile,Wallet,6,0,1,Urban,1
22691,1430.6,Mobile,Wallet,22,1,1,Semi-Urban,0
22692,1523.34,Mobile,Wallet,16,0,1,Urban,1
22693,2050.5,Mobile,Wallet,2,0,1,Metro,1
22694,1731.32,Mobile,NetBanking,10,0,1,Metro,1
22695,1128.59,Mobile,Card,23,0,1,Metro,1
22696,11985.5,Desktop,Card,14,0,1,Urban,1
22697,303.39,Tablet,UPI,11,0,1,Semi-Urban,1
22698,610.08,Desktop,UPI,14,0,1,Semi-Urban,1
22699,2885.16,Mobile,NetBanking,23,0,1,Urban,1
22700,1264.7,Mobile,UPI,13,0,1,Semi-Urban,1
22701,2340.04,Mobile,UPI,20,1,1,Metro,1
22702,1299.53,Mobile,UPI,18,0,1,Urban,1
22703,4333.18,Tablet,UPI,6,0,1,Metro,1
22704,400.41,Tablet,Card,10,1,1,Metro,0
22705,4198.4,Tablet,NetBanking,15,1,1,Metro,1
22706,3536.87,Desktop,UPI,22,0,1,Metro,1
22707,326.92,Mobile,Card,7,0,0,Rural,1
22708,2060.42,Desktop,Card,23,0,1,Metro,1
22709,1050.44,Mobile,Card,5,0,1,Urban,1
22710,597.9,Desktop,UPI,22,1,1,Metro,1
22711,165.9,Mobile,Card,1,1,1,Urban,0
22712,399.09,Desktop,Card,22,1,1,Urban,0
22713,2226.34,Desktop,UPI,1,0,1,Urban,1
22714,2474.62,Mobile,UPI,15,0,1,Urban,0
22715,888.28,Mobile,UPI,17,0,1,Urban,1
22716,2482.41,Desktop,Card,2,0,1,Metro,1
22717,2822.17,Tablet,Wallet,9,1,1,Semi-Urban,1
22718,1280.03,Desktop,UPI,7,0,1,Rural,1
22719,532.54,Tablet,Card,16,0,1,Urban,1
22720,1704.55,Tablet,NetBanking,15,0,1,Urban,1
22721,1784.66,Tablet,Wallet,4,0,1,Urban,0
22722,2151.55,Mobile,NetBanking,17,1,1,Metro,1
22723,2605.56,Mobile,UPI,14,0,0,Rural,0
